batch,score,loss,loss_v
31079,-50,-0.016587168,6.8431945
31080,-6,-1.2606499,133.85684
31081,-24,-0.2504874,18.99339
31082,-50,-0.028840875,3.5007355
31083,-50,0.23938572,10.968812
31084,50,2.3768976,105.64705
31085,14,1.7053627,49.068672
31086,-50,-0.1983517,10.872141
31087,-50,0.17386013,8.181467
31088,14,1.2841146,36.495094
31089,50,2.8209083,110.092834
31090,14,0.2595943,15.606034
31091,16,0.8224637,26.862219
31092,-28,-0.6090084,60.492012
31093,-24,0.052822992,4.980259
31094,-50,-0.02190609,3.5419428
31095,-18,-0.33854356,31.584724
31096,10,2.264115,53.966656
31097,-50,-0.7503026,15.718374
31098,10,1.8118887,70.328674
31099,14,0.41405064,17.955376
31100,-50,0.025650974,9.8168955
31101,-22,0.13249113,13.802018
31102,12,1.3292482,61.756317
31103,10,2.039034,124.30789
31104,-42,-0.13224602,16.076168
31105,-34,0.062368616,6.894795
31106,-16,-0.48010048,70.75168
31107,14,0.3456673,14.048609
31108,14,1.0032597,69.446236
31109,-26,0.060336675,5.645515
31110,-50,0.0196349,3.6487472
31111,-24,0.0031521688,6.4960656
31112,-50,-0.08844993,11.479344
31113,-50,0.09303225,7.579876
31114,-50,-0.11859534,10.593917
31115,14,0.45519146,29.385338
31116,-50,-0.0148045365,4.1774297
31117,12,1.2348642,61.26646
31118,14,0.16750184,17.350391
31119,-50,-0.11728258,7.0320363
31120,-50,0.08318668,8.28671
31121,-26,-0.045153625,6.744068
31122,14,-0.6226619,32.54397
31123,-50,0.26863632,35.485107
31124,14,1.2802765,29.536566
31125,-26,-0.02197843,6.713756
31126,14,1.223692,42.933086
31127,-34,-0.1308789,17.512268
31128,12,1.8551142,41.210567
31129,-50,0.081948996,11.939816
31130,50,2.5372503,110.59482
31131,-32,-0.06293589,14.440852
31132,50,2.2426775,108.876015
31133,10,-1.7494838,77.96766
31134,-50,0.028767535,7.3903313
31135,-50,-0.014785676,4.939451
31136,-50,-0.03878619,4.0921154
31137,50,1.5835499,102.22574
31138,-26,-0.05251441,4.055016
31139,-50,0.19763997,21.674797
31140,-50,0.0952368,20.440096
31141,14,-0.39657986,66.61486
31142,-26,0.86570174,34.815712
31143,16,1.1776075,43.09415
31144,-50,-0.17306313,5.1160693
31145,-40,-0.39303493,17.90767
31146,-24,0.6593767,33.729324
31147,-50,0.07661404,5.5370154
31148,50,-0.9302613,34.103382
31149,-26,0.5319283,56.8663
31150,-40,0.037346788,6.5161705
31151,14,1.5526439,29.8364
31152,10,1.1187488,47.596523
31153,50,2.107525,111.47945
31154,-50,-0.4197475,14.56232
31155,16,1.7987795,36.83064
31156,50,2.3904006,112.42004
31157,-50,0.07824139,11.359511
31158,12,2.5881631,75.00125
31159,-26,0.4042001,19.517422
31160,14,1.1706901,25.40635
31161,-24,0.17531727,69.330894
31162,-20,-0.3668106,42.4586
31163,14,0.8250229,22.169563
31164,-50,-0.13157873,9.926501
31165,14,1.8480695,42.8735
31166,10,1.3859968,47.097984
31167,-50,0.6014338,28.4861
31168,-6,-0.32235616,37.401993
31169,-50,-0.09041984,19.954098
31170,-50,-0.005197125,3.8773584
31171,-26,-0.27282536,31.795652
31172,-44,0.024947317,9.929149
31173,-50,-0.4295069,36.60218
31174,-42,0.22069544,17.90245
31175,12,0.53359294,100.69278
31176,-10,-0.50115144,120.63179
31177,-50,0.75944394,26.171904
31178,-30,-0.011814801,4.2490363
31179,6,0.9268511,53.313828
31180,-30,-0.10860237,6.295145
31181,50,2.5710495,110.287155
31182,14,0.6761689,17.87019
31183,10,1.5014195,55.57855
31184,-50,-0.040348668,4.5431905
31185,-50,0.06286888,4.3116555
31186,16,0.62677264,22.36581
31187,-24,0.045688402,5.2250957
31188,-50,-0.16503567,6.69725
31189,-50,-0.09542515,10.207148
31190,-50,-0.03965489,4.383623
31191,14,-0.5202998,27.456438
31192,-50,0.027412644,4.6518717
31193,50,2.9244003,109.23648
31194,14,1.163555,42.13612
31195,16,0.61759514,23.418995
31196,-50,-0.28514415,24.193638
31197,14,1.2488148,39.55503
31198,-50,-0.49849385,17.05415
31199,14,0.4739501,20.872173
31200,12,1.3327669,49.59199
31201,10,1.4840418,48.89183
31202,14,-0.29608202,40.415062
31203,-50,0.4767545,45.108143
31204,50,2.6144571,109.142235
31205,0,-1.2108637,98.266
31206,-20,-0.52223873,62.92207
31207,14,0.862109,25.360529
31208,-22,-1.5726621,178.43822
31209,-38,-0.21697925,39.423378
31210,-28,-1.5398198,43.712646
31211,-28,-0.8803245,124.26757
31212,-42,-1.2763718,106.303154
31213,14,1.6072475,62.46438
31214,50,3.175084,109.175316
31215,12,1.2449663,36.038815
31216,16,0.14935783,23.965477
31217,-50,0.0047526294,2.790466
31218,-44,0.017542467,2.5991447
31219,-28,0.010687684,7.3218384
31220,12,3.5201347,107.95915
31221,16,1.4788896,48.37549
31222,-50,-0.00012849893,4.201952
31223,16,1.5677611,30.075489
31224,-50,0.3543262,15.244589
31225,-26,0.86780614,53.43738
31226,14,1.0388905,30.1662
31227,14,2.5333183,46.459396
31228,50,2.4636002,108.36757
31229,14,1.1311061,50.716576
31230,12,1.7058898,107.090294
31231,50,2.6344929,108.53666
31232,12,-0.7652751,53.704296
31233,14,1.3280547,36.40819
31234,50,3.1870074,106.81176
31235,10,-1.5370458,85.61213
31236,14,0.7389269,39.580696
31237,-30,0.19610985,5.4167933
31238,12,1.5798191,40.980316
31239,14,0.68898654,32.552784
31240,-50,0.15841308,32.24552
31241,-24,-1.8424994,115.082184
31242,-28,0.68288416,92.354866
31243,12,1.3792114,78.84798
31244,12,1.2231699,46.514027
31245,-50,-0.14560324,6.1820765
31246,-28,-0.9645503,34.602062
31247,14,1.0250627,41.580307
31248,14,-0.071307205,22.91267
31249,-38,-0.056106318,14.648773
31250,-18,-4.098859,233.74908
31251,-50,0.100863434,8.6911545
31252,14,0.79621077,41.138016
31253,-50,0.0054231766,2.0458128
31254,-24,-0.67615986,34.64392
31255,-26,-0.095792115,15.506548
31256,-50,0.030541187,2.0673194
31257,-50,0.29380268,21.926735
31258,14,1.0381273,27.41722
31259,-50,0.04448963,3.2828803
31260,-24,0.5988797,40.697376
31261,-50,-0.34281346,12.597422
31262,14,1.261516,24.175425
31263,10,1.3514467,93.87504
31264,14,1.01871,25.46399
31265,10,1.4648869,77.04575
31266,-30,-2.8388183,239.50131
31267,-28,0.49143526,11.325284
31268,-42,-0.29096928,12.516742
31269,14,1.7899302,41.574814
31270,-42,-0.0065064514,8.292124
31271,14,0.90375704,24.190847
31272,14,1.4591682,46.853638
31273,50,3.2406647,108.853935
31274,14,0.5690319,32.213585
31275,14,1.7045562,45.918285
31276,10,1.1800389,91.66782
31277,-32,-0.09911593,5.6163044
31278,-50,0.09647764,4.4688554
31279,10,1.7013552,42.029068
31280,-50,0.09201598,39.36251
31281,-12,-1.4868597,176.45293
31282,-20,-1.1138564,90.098564
31283,-22,-0.85341936,300.18387
31284,-50,0.01902735,4.2421474
31285,-50,0.016960792,3.9410524
31286,50,2.6472957,106.748856
31287,-34,-0.21568513,32.176178
31288,-28,-0.54590887,198.77734
31289,10,0.96364015,75.78691
31290,-50,0.086157724,17.51049
31291,-26,-0.10941988,25.315092
31292,-50,0.11165304,6.6496096
31293,2,-1.2656169,86.869514
31294,14,1.0713167,45.515682
31295,-34,-0.110832505,28.37853
31296,12,0.66831094,104.55626
31297,-50,0.15522273,7.124304
31298,50,2.895964,107.765724
31299,-50,-0.10743652,14.9621105
31300,-44,0.032950047,7.557047
31301,14,0.87199455,32.268887
31302,-26,0.25962567,16.838833
31303,10,0.89379275,44.894115
31304,-50,-0.0779841,3.9314916
31305,-50,-0.027387945,3.8915164
31306,-28,0.4279874,20.91434
31307,-26,0.59526294,47.80023
31308,-18,-0.09805043,32.3315
31309,-26,0.3747166,52.207558
31310,-50,0.07994152,5.8376284
31311,12,1.6038733,52.390987
31312,-50,-0.05424475,11.373465
31313,14,1.0371486,37.023716
31314,-50,0.056841742,12.331158
31315,-30,0.060323536,3.552162
31316,-50,0.15994857,16.28881
31317,-26,-0.34350702,31.554983
31318,-26,-0.38596168,49.955948
31319,-50,-0.10747794,5.6123753
31320,50,2.040738,108.2318
31321,-26,-5.560319,319.63474
31322,-18,-0.77282256,170.83287
31323,-24,-0.7306441,58.42345
31324,-34,-1.9920324,351.1568
31325,-34,-0.38059404,18.768862
31326,14,-1.0664599,76.92058
31327,-28,-0.07907447,28.861662
31328,-50,-0.026313735,6.0875463
31329,-28,-3.9683511,277.29233
31330,-50,-0.09930083,4.6375337
31331,-10,-1.4690932,179.49889
31332,-50,-3.1438253,709.587
31333,-50,-0.18269512,12.4623575
31334,-50,0.066704325,9.099927
31335,-30,0.02719075,12.927873
31336,14,1.9605656,95.0059
31337,2,-1.4025321,112.20934
31338,-50,0.0048421468,2.2005248
31339,-16,-0.98640585,123.64355
31340,8,-1.5815208,81.49828
31341,6,-2.1948917,91.48539
31342,-50,0.22213228,16.02646
31343,-50,0.16532478,8.56973
31344,-8,-1.2754122,178.87654
31345,12,-4.739972,242.25461
31346,-26,-2.215844,115.626755
31347,-26,1.1478877,155.63878
31348,-4,-1.0406284,206.58545
31349,14,0.5666087,13.970607
31350,0,-2.1211846,364.58704
31351,-24,0.10298755,31.688627
31352,-30,0.51572,25.450048
31353,50,3.0678198,135.01505
31354,-14,-1.9041793,165.9589
31355,-24,-1.1065819,113.25729
31356,-26,0.8718669,68.7134
31357,-20,0.15226965,51.319183
31358,-50,0.008725782,5.1474214
31359,50,2.5437627,121.593506
31360,-26,-4.016849,344.5879
31361,-50,0.006676252,17.741444
31362,-16,-0.6843786,107.81279
31363,12,1.6982462,43.373016
31364,-50,0.08754759,23.66084
31365,-30,0.65217805,14.372537
31366,-30,0.705039,23.712221
31367,12,1.9318236,46.286797
31368,8,3.6746798,356.73712
31369,10,1.430801,64.89073
31370,-36,0.23576176,33.847347
31371,14,2.679475,59.149067
31372,10,2.617094,148.00064
31373,-26,0.13150759,32.482746
31374,-50,0.022383338,7.007788
31375,-50,-0.20100611,13.8755
31376,-28,0.19144917,5.956195
31377,-50,-0.11426397,7.846802
31378,-50,0.19189186,16.578188
31379,-34,-0.1552774,11.17994
31380,14,1.1230855,52.399384
31381,50,2.420571,117.34373
31382,-40,-0.20989326,62.02565
31383,-50,-0.62958395,14.188374
31384,-50,-0.09371771,15.124659
31385,8,2.172527,137.58467
31386,-50,0.07228784,6.449096
31387,14,2.6419873,107.19008
31388,-26,0.111138366,14.710376
31389,14,0.4197263,23.493008
31390,14,1.7108521,84.52783
31391,-30,-0.0328392,4.652822
31392,-28,0.61687195,38.061497
31393,50,3.0732732,108.91304
31394,50,2.4249346,112.024925
31395,12,1.1293854,51.914207
31396,-14,-1.2246925,75.980965
31397,8,1.9522729,83.59605
31398,8,1.6747034,49.82766
31399,14,0.5387625,23.541756
31400,12,0.76865786,29.147131
31401,-50,0.11024906,12.739285
31402,12,1.5847498,53.489864
31403,10,1.7980121,62.516525
31404,16,1.6745002,45.049652
31405,12,1.0628953,38.427624
31406,12,1.9123927,73.23309
31407,-50,0.15582594,32.864773
31408,50,3.5987651,106.84135
31409,12,1.4355553,40.08618
31410,-50,0.11468495,23.19908
31411,-50,-0.068545155,9.804722
31412,12,1.8570067,49.6067
31413,-24,0.5239162,28.40223
31414,-26,0.29142895,10.449505
31415,-50,-0.056526434,15.701875
31416,-30,0.0539046,6.101695
31417,-14,-0.23095119,47.43625
31418,-48,-0.3695553,54.56649
31419,-50,-0.25041935,11.632571
31420,-50,0.117853664,10.484367
31421,14,1.8604754,38.743397
31422,50,2.485985,109.233154
31423,14,2.2203355,48.60899
31424,-50,-0.13535698,20.463953
31425,-50,-0.16927862,38.168922
31426,-26,-0.44493732,62.613026
31427,-26,-0.6824468,83.46626
31428,14,1.5510666,38.927322
31429,-50,-0.120699875,13.059531
31430,-50,0.1566627,16.900135
31431,14,1.0177593,43.98812
31432,-50,-0.092768796,20.329556
31433,12,-0.23465784,20.619928
31434,10,1.673193,38.47494
31435,-32,-0.123048075,24.061626
31436,12,1.3277714,39.586685
31437,12,1.0243009,76.41675
31438,-50,-0.43576983,20.088984
31439,14,1.5632265,45.71995
31440,50,2.2233129,107.35717
31441,14,1.5999737,36.343163
31442,12,1.9352592,38.412907
31443,-28,-0.42625216,26.303709
31444,-50,-0.7060758,91.00976
31445,-28,-0.1163687,8.447718
31446,12,1.1244805,82.518616
31447,-50,0.046905376,6.8454223
31448,12,1.5426323,104.83792
31449,-50,-0.0052187033,5.298324
31450,-50,0.2318877,24.807209
31451,-30,0.16301493,5.9141436
31452,12,2.3586555,80.14207
31453,-50,0.22243847,14.724832
31454,10,2.7870145,104.95292
31455,12,2.1534972,27.432314
31456,-50,0.050719645,9.89482
31457,-50,-0.09731893,3.996363
31458,-50,0.10575085,8.945867
31459,8,1.2663025,40.783993
31460,14,0.8461909,25.210188
31461,-30,0.20378481,6.9590473
31462,6,1.0550326,34.182915
31463,14,0.6781846,15.737
31464,-22,-0.09432067,25.113174
31465,-50,-0.05203334,5.0346565
31466,-50,-0.03533852,6.227205
31467,-50,0.024416164,3.209669
31468,14,1.0283854,42.77136
31469,-24,-1.0092326,41.94832
31470,-50,0.34457728,37.222767
31471,-50,-0.261006,22.545506
31472,-26,0.5317942,55.07591
31473,16,1.2449121,52.246334
31474,10,1.2914746,51.748383
31475,14,1.1641297,43.793873
31476,-50,0.0017057016,4.692933
31477,-50,0.121133156,26.45894
31478,14,1.5492859,36.984657
31479,-28,0.06418726,4.7964354
31480,12,1.3935409,49.705025
31481,-26,-0.53465563,134.74394
31482,12,1.4937803,71.74643
31483,-50,-0.03855458,6.518855
31484,14,1.4204359,40.682247
31485,-50,0.18955596,28.47715
31486,50,2.7548468,107.018845
31487,-50,-0.20781212,9.46064
31488,-50,-0.16631909,38.65643
31489,-50,0.11983157,6.968561
31490,12,1.3164724,37.22717
31491,-28,0.35923982,10.6131735
31492,-50,-0.052979875,5.2328324
31493,-32,-3.4995835,320.74863
31494,-26,-2.3887167,142.3809
31495,-50,-0.120792575,8.627571
31496,-50,-0.002664497,3.1888208
31497,50,2.1672943,107.0781
31498,-28,0.27323002,12.254772
31499,14,0.9341783,21.069557
31500,-40,-0.04255126,11.155173
31501,50,2.394391,107.06195
31502,-50,-0.24496159,5.1824145
31503,-30,-0.23081642,10.943456
31504,-50,0.11564082,44.612408
31505,14,1.5127611,33.97602
31506,12,1.1806155,24.56042
31507,-50,0.19669414,17.711666
31508,14,0.3693267,18.03924
31509,10,1.1297567,77.19022
31510,10,-0.6409585,43.928745
31511,-26,-0.18015742,8.683758
31512,14,1.595285,42.55242
31513,-28,0.32939303,18.07678
31514,-50,0.12573618,8.401597
31515,14,1.1860905,40.4351
31516,-50,0.13402249,17.302574
31517,-28,0.41954413,17.371857
31518,50,2.5362837,106.518654
31519,-50,0.044081114,1.3927814
31520,12,1.0722345,45.315342
31521,8,-1.0323979,69.939964
31522,-50,0.08127385,28.244091
31523,12,1.7937312,34.93746
31524,-30,-0.038628835,6.6176343
31525,14,0.3652959,10.209754
31526,14,-0.48056695,25.118109
31527,-28,0.3072518,9.702693
31528,12,1.6257689,38.422123
31529,14,-1.8686037,73.06594
31530,-50,-0.7757516,27.814661
31531,14,1.248517,42.9058
31532,8,1.087588,34.856083
31533,10,1.1891999,38.46136
31534,-50,0.0281555,5.37696
31535,50,2.599369,103.19452
31536,-26,-0.9290094,164.61333
31537,-26,-1.2569063,72.47928
31538,-50,0.044587817,18.149658
31539,-28,-0.17688964,8.972396
31540,-50,-0.06159132,3.7964697
31541,-24,-0.19550511,36.960022
31542,14,0.17841221,23.417665
31543,-32,-0.11000293,14.413532
31544,14,0.6914258,24.710215
31545,-50,-0.0093520535,5.0535765
31546,-50,0.2009273,21.015312
31547,-30,-0.25777638,24.352257
31548,12,1.6172391,34.847137
31549,-40,0.04504819,11.831997
31550,12,1.5888027,95.01423
31551,16,1.027375,47.569542
31552,-20,-0.38312125,30.185522
31553,-28,0.3039885,23.214155
31554,-50,0.017537694,6.394008
31555,-28,0.3026622,7.8424187
31556,-50,-0.0965679,16.610106
31557,10,1.3365384,52.551815
31558,16,0.8241294,24.065056
31559,10,-1.1058304,52.21591
31560,-50,0.040662225,6.106057
31561,-26,0.8570743,34.615948
31562,8,1.9327344,43.33306
31563,50,2.3991618,108.80298
31564,-50,0.19801067,5.7032847
31565,-46,-0.027717004,7.2984967
31566,50,2.2357697,106.26117
31567,-32,-0.3818032,28.854038
31568,12,1.9803281,54.739113
31569,12,0.81069595,32.95966
31570,-24,-0.36615175,19.45449
31571,-50,0.15820977,14.45612
31572,-50,-0.19865802,8.363808
31573,-28,-0.30582038,15.785847
31574,-50,0.01552762,9.055617
31575,-24,-4.7816453,367.12332
31576,-50,-0.054214075,7.16042
31577,8,1.0220231,80.572075
31578,-32,0.03543174,3.633364
31579,14,1.0875237,33.604706
31580,-26,0.07122693,53.673916
31581,-26,-0.42274433,47.073975
31582,14,1.3229829,25.875267
31583,-50,0.000241854,2.7899313
31584,-22,-0.83734787,24.440979
31585,50,3.215678,105.717064
31586,10,1.3492092,48.078003
31587,50,2.8929377,105.20717
31588,14,1.2017506,28.692312
31589,-36,-0.04972835,21.408981
31590,-50,0.05622616,3.4988804
31591,-36,-0.059879743,10.429195
31592,12,1.4393417,41.025143
31593,14,0.6055202,15.226641
31594,-26,-0.25972435,38.80438
31595,14,1.332443,36.02626
31596,-28,0.32412916,16.881908
31597,-24,-2.5446956,220.28365
31598,14,2.048849,37.378433
31599,14,1.368692,43.914948
31600,-50,-0.21223135,10.465432
31601,8,1.8729221,79.61979
31602,50,2.770677,106.30067
31603,14,0.8006426,14.3306055
31604,12,2.052967,46.27515
31605,-50,0.022594094,2.1190515
31606,-50,-0.07453208,12.097368
31607,-26,0.2968339,8.507304
31608,-50,-0.111535706,10.219663
31609,-50,0.25159872,19.405859
31610,50,2.5595813,105.44891
31611,12,1.9068564,75.08578
31612,-28,-0.22020279,7.377485
31613,14,1.3085636,34.746548
31614,-50,-0.28193456,9.253912
31615,-24,-0.32190046,19.552078
31616,-28,0.2553232,5.2046576
31617,-24,0.079520285,4.4769125
31618,-50,-0.048935976,3.9713106
31619,50,3.0031574,104.12238
31620,16,0.76239294,30.282408
31621,-50,0.020318521,3.308256
31622,-50,0.027578974,3.5969324
31623,14,0.44665384,26.281754
31624,10,1.4247564,39.079105
31625,12,1.5899445,38.94128
31626,-50,0.076987326,5.5745173
31627,50,2.7271621,105.8876
31628,-32,-0.12429028,5.12228
31629,-40,-0.3522228,11.939933
31630,-50,0.050900932,1.7510009
31631,-22,-0.0041749096,7.769189
31632,-50,0.021011813,2.6447592
31633,-28,0.30127552,46.350903
31634,-34,-0.065777496,12.104824
31635,14,1.3161651,34.04041
31636,-30,-0.033766367,5.687171
31637,-20,-0.16814566,30.059473
31638,-50,0.33419836,10.995398
31639,-26,0.07459617,35.90306
31640,-50,-0.028911252,4.3042207
31641,-28,0.4296621,45.56575
31642,12,1.6642268,69.19274
31643,14,0.8651981,36.103622
31644,14,0.6004817,47.372818
31645,50,2.0111341,104.85844
31646,16,1.233735,48.59747
31647,14,0.9179554,40.078075
31648,-50,0.111407176,3.741852
31649,10,1.024519,78.95396
31650,10,1.0741239,36.405304
31651,-50,-0.25334278,10.448665
31652,-50,0.005617005,5.3866467
31653,14,0.97885936,26.4369
31654,10,1.3061645,36.86854
31655,12,1.6131791,41.101456
31656,-30,-0.49601826,22.810232
31657,14,1.7898166,38.97616
31658,12,0.9368629,36.512775
31659,-24,0.28718686,12.12154
31660,8,1.0948646,32.24655
31661,14,1.1084945,38.136353
31662,-50,-0.053336095,12.744065
31663,-38,-0.07731952,27.841928
31664,-50,0.077307925,12.543046
31665,14,1.4827565,31.905806
31666,-28,0.38733497,22.92291
31667,-50,0.11673119,4.9243374
31668,14,1.1915103,48.15251
31669,-50,0.2706656,18.746
31670,16,1.6274989,33.875397
31671,-50,-0.03716847,10.00604
31672,8,1.2739592,30.609985
31673,14,0.68893796,37.9621
31674,10,1.8948617,38.920948
31675,12,1.0745362,34.3531
31676,-22,-0.3668936,58.45234
31677,-24,0.36290672,17.736965
31678,-50,0.048281495,3.9345899
31679,-28,-1.1193333,44.884056
31680,50,2.8927796,103.92664
31681,12,1.1106594,37.24116
31682,-50,-0.0031891,6.47367
31683,-38,-0.0761735,30.134583
31684,10,2.4524643,65.88513
31685,-28,0.3956587,28.768469
31686,14,0.4000639,21.654425
31687,-30,-0.03341991,9.452934
31688,-50,-0.5273743,13.791674
31689,10,0.9565361,44.917557
31690,-28,0.08813912,4.0160265
31691,14,1.661615,34.705196
31692,-50,0.020151794,4.999925
31693,10,2.2575285,63.685688
31694,-50,0.05516274,9.372323
31695,10,1.6896316,42.414307
31696,-50,0.0715023,4.95276
31697,-32,-0.39482176,9.360189
31698,-30,0.47075048,34.855385
31699,14,0.77334994,34.13833
31700,50,2.6041093,103.76267
31701,50,2.7782452,103.53715
31702,-24,0.35913402,51.713192
31703,-50,-0.02424115,6.418805
31704,-50,-0.07373044,19.932827
31705,14,1.2666242,29.288061
31706,14,0.3339665,21.740044
31707,14,0.74252987,34.054432
31708,-50,-0.06539493,8.658937
31709,-50,0.031514976,3.849534
31710,10,1.393108,29.347946
31711,14,0.86273855,21.058577
31712,14,1.0599132,24.986238
31713,-30,0.20596088,9.443526
31714,-28,0.24998592,7.772687
31715,-50,0.022517849,2.028659
31716,-50,0.081666,17.483587
31717,10,1.5102769,37.425716
31718,46,0.0041679707,16.133417
31719,16,1.346875,38.24552
31720,-50,-0.061444286,12.121249
31721,-38,-0.02459411,15.569718
31722,-50,0.039067965,4.4046426
31723,12,1.4469222,59.124123
31724,16,0.6903564,25.498337
31725,10,1.211396,35.922295
31726,14,1.2119504,33.324963
31727,-24,-1.9375932,316.86438
31728,-48,-0.28642246,40.875774
31729,-24,-0.297152,91.55642
31730,14,0.8221628,25.577215
31731,-50,-0.0538078,5.198492
31732,-26,0.3181451,40.511086
31733,14,1.4643384,37.27036
31734,-26,-0.15953848,21.00586
31735,-50,0.091825485,5.2834444
31736,12,1.0811342,38.763065
31737,14,1.1414444,39.698975
31738,-50,-0.055007726,6.2212267
31739,50,2.3261063,102.99906
31740,14,1.3868908,25.22254
31741,-50,0.100869134,4.0147448
31742,14,-0.38851097,32.538067
31743,14,-0.2604481,21.071804
31744,-38,-0.019630969,10.940765
31745,-50,-0.017862743,5.6633844
31746,16,1.7926769,37.61416
31747,-50,0.0813301,6.296051
31748,50,2.2118995,103.287605
31749,-50,-0.10526268,6.0941997
31750,-50,-0.23352915,8.087813
31751,-42,-0.10477973,7.0288286
31752,50,1.7285866,104.576035
31753,-50,-0.08951695,4.5832286
31754,-36,-0.0054630055,7.629773
31755,-30,0.3139457,10.210399
31756,-28,0.5159971,20.717268
31757,-30,0.44342884,22.711226
31758,14,0.3584282,11.460669
31759,50,1.8587008,103.16079
31760,10,1.600479,49.208046
31761,-50,-0.02919075,2.9833016
31762,50,1.5832505,102.673836
31763,12,0.8863408,45.207108
31764,50,1.4928174,100.08467
31765,-50,-0.03892886,1.3699193
31766,16,-0.2887431,20.359232
31767,-50,-0.010296893,4.0369024
31768,14,-0.41576758,33.658737
31769,-34,-0.50271213,35.685535
31770,12,0.5698804,29.632734
31771,50,0.8811512,103.17392
31772,-50,-0.36893192,7.656969
31773,10,0.70548534,41.762924
31774,12,-1.180121,82.963234
31775,-34,-0.15022361,13.374053
31776,-48,-0.030154886,5.264456
31777,-50,0.0066601816,3.5744083
31778,-50,-0.021427657,3.5953062
31779,14,0.2126336,10.780592
31780,14,-0.42527843,23.040956
31781,-50,0.326878,33.812317
31782,12,-0.3726079,27.339304
31783,-24,0.39486375,43.436123
31784,12,-1.4687418,85.734825
31785,-50,0.1627142,11.511402
31786,-50,0.13574955,26.804817
31787,-50,-0.039435506,4.5016685
31788,-26,-0.003172338,5.8898177
31789,12,0.17259935,13.4828
31790,-18,-0.8279495,48.902725
31791,8,0.8482999,56.75588
31792,14,0.8373451,32.202793
31793,16,-1.571696,60.84251
31794,-28,0.21448652,27.66835
31795,-50,-0.13240063,7.5587635
31796,-10,-0.16473603,26.179838
31797,-32,-0.314114,23.715425
31798,14,-1.1766883,117.10037
31799,14,-0.18478179,15.001555
31800,-36,-0.30481687,30.779383
31801,-50,-0.24962328,14.658884
31802,-50,0.045275398,10.746389
31803,-50,-0.053125024,10.858892
31804,-28,0.43733618,48.931026
31805,14,0.57333934,27.383385
31806,12,0.7459899,23.456371
31807,14,-1.0895038,128.12817
31808,10,-0.12006482,27.94344
31809,-32,0.32768598,15.567689
31810,-50,-0.2538756,18.763521
31811,-28,0.43881378,24.661577
31812,-50,0.055199377,10.5150795
31813,-50,-0.30770192,26.9028
31814,14,0.9998667,40.769997
31815,-34,-0.24319504,9.36596
31816,-50,-0.039494213,5.5539217
31817,-50,0.0037962524,1.8489003
31818,-30,-0.295053,36.979374
31819,-30,0.62631357,57.658348
31820,-32,-0.06676522,4.6719656
31821,-50,-0.40986997,22.698576
31822,-30,0.11072445,4.2207394
31823,50,1.9186012,102.77145
31824,14,0.59336114,32.341637
31825,-50,0.5201075,10.956186
31826,12,1.5298421,38.895153
31827,8,0.8242256,34.33397
31828,-6,-2.0132155,117.11384
31829,12,0.81245136,114.716034
31830,14,0.6146144,28.864546
31831,-10,0.012280652,7.772793
31832,-50,-0.083834104,11.711138
31833,-50,0.08802871,8.040308
31834,-24,-0.09257311,11.750801
31835,10,0.51028776,40.604866
31836,12,0.9103981,49.84002
31837,12,0.87592214,43.080566
31838,14,1.1336418,27.992876
31839,14,-1.9876868,152.9282
31840,-50,0.027031658,1.8962773
31841,12,0.5196986,20.714333
31842,-50,0.1521599,14.365647
31843,-6,-0.118831284,17.680904
31844,-50,-0.19735377,8.421534
31845,50,-0.01981066,25.47322
31846,-50,-0.1056566,3.8126984
31847,-50,0.03875148,2.893405
31848,14,1.0802377,44.05742
31849,-50,0.34654754,10.569998
31850,16,1.0251504,26.813675
31851,0,-0.60471624,61.8499
31852,-50,0.0032044137,3.6540473
31853,-50,0.17942992,8.486
31854,-50,0.026505094,2.9070551
31855,12,1.0583266,27.33355
31856,-50,0.12011057,12.029416
31857,-50,-0.0105533395,3.1043823
31858,12,1.2040385,30.722418
31859,-28,-0.061275292,9.50127
31860,50,1.4802126,105.20191
31861,10,1.6154505,37.515865
31862,12,0.43836978,15.348681
31863,-26,-0.031662926,21.786335
31864,14,0.060630016,7.1184664
31865,-46,-0.078387745,11.319961
31866,-50,0.073338486,4.0712986
31867,-50,0.029233124,5.1519337
31868,-50,-0.057838134,3.7134454
31869,-22,-1.267119,56.670948
31870,-50,-0.017546276,3.9202607
31871,10,1.9194719,65.30255
31872,10,0.8445961,43.07769
31873,12,0.9099193,86.13006
31874,-50,0.15914486,14.001434
31875,8,1.4328681,34.299774
31876,-50,0.16223036,15.245864
31877,14,0.9488178,41.366512
31878,-50,0.14724296,11.524829
31879,-30,-0.5092373,14.75313
31880,-36,0.029364573,8.653789
31881,-28,-0.5325832,35.321793
31882,12,1.3826162,43.015957
31883,-6,-1.4906535,104.98372
31884,-4,-0.111620456,23.691334
31885,10,0.67079467,73.170044
31886,-30,-0.1443269,8.5603285
31887,12,1.504074,42.573658
31888,-50,-0.047293406,13.661225
31889,14,0.3327555,11.12161
31890,14,0.3156,17.89635
31891,10,1.003948,37.13205
31892,-50,0.010635626,3.6546955
31893,-50,-0.033528153,3.2713385
31894,14,-0.34997377,125.495094
31895,-50,-0.2661126,21.157976
31896,50,1.6490179,105.52211
31897,10,1.614205,40.18468
31898,14,0.53293324,22.055292
31899,50,2.8534696,104.923035
31900,-50,0.023894163,8.515032
